baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
TRINITY_DN39893_c0_g1_i2	99.467790462568	-4.4170361539259	1.22360136451397	-3.60986533852092	0.000306356007828553	0.045170195380356
TRINITY_DN43504_c0_g1_i5	323.989725615333	-3.77042662301723	0.959294620646533	-3.93041568447041	8.47991272469532e-05	0.0205205003864697
TRINITY_DN5181_c0_g1_i5	60.66170836374	9.16288762177241	2.01866678774246	4.53907880062741	5.6500520084765e-06	0.00273720805302078
TRINITY_DN105280_c0_g1_i1	108.312875405024	-4.14106106341577	1.05624419652125	-3.92055272545345	8.83461033387762e-05	0.0205205003864697
TRINITY_DN2216_c0_g1_i4	316.964282715421	-5.21059590471269	1.17238619867853	-4.44443640720599	8.81225680734822e-06	0.00388958060915017
TRINITY_DN3644_c0_g1_i1	82.9103903668965	-6.49422624113187	1.4436687771405	-4.49841843500632	6.84608522068706e-06	0.0032245061389436
TRINITY_DN1736_c1_g1_i5	38.7126359105586	-8.48196009483408	2.28394354851164	-3.71373456246826	0.000204222998982096	0.0339490703013766
TRINITY_DN13131_c0_g1_i3	54.6766827027255	9.09965991840809	2.06919424634844	4.39768278616978	1.09412730815121e-05	0.00441307766966635
TRINITY_DN1736_c1_g1_i1	83.8211125111344	-5.32578951236013	1.40055213331629	-3.80263567893718	0.000143164813999649	0.0272753099570566
TRINITY_DN20770_c1_g1_i1	132.115914964116	6.18514043515982	1.25234899883233	4.93883130096064	7.85921648379184e-07	0.000783887498230438
TRINITY_DN1308_c4_g1_i35	601.013051905092	2.55215937187106	0.708614111187041	3.60162087034337	0.000316239329921462	0.0457414839643498
TRINITY_DN4988_c0_g1_i8	37.2940217526545	8.47368242248673	2.30066896351423	3.68313849444178	0.000230379911658207	0.0372030645912053
TRINITY_DN4115_c2_g1_i1	4627.28440036078	-1.08663276183023	0.304520619308509	-3.56833886748851	0.000359251681461662	0.0496208773829079
TRINITY_DN527_c0_g1_i9	61.1961326207173	9.25953133547093	2.01300783900406	4.59984862257272	4.22798066637725e-06	0.00247205655789975
TRINITY_DN19145_c0_g1_i6	37.6121626265392	-8.84416955145178	2.29428679414517	-3.85486660779349	0.000115792746929444	0.0242199028860965
TRINITY_DN7420_c1_g1_i5	62.0262397215203	7.21263449960768	1.76823993086841	4.07899085056033	4.52316168255991e-05	0.0134552156999098
TRINITY_DN1255_c0_g1_i3	253.785796414509	2.91814553273578	0.750458385850194	3.8884841421684	0.000100872259643222	0.0222128575910451
TRINITY_DN17994_c1_g1_i8	40.9322083856402	-8.96611058455206	2.23813464655718	-4.00606397758251	6.17389329860531e-05	0.0174474224618586
TRINITY_DN19749_c0_g1_i18	69.8658096108575	-9.49937747232722	1.9571923860302	-4.85357369062472	1.21256254658861e-06	0.00102801052699783
TRINITY_DN2965_c1_g1_i12	65.890767573785	-5.14457418716802	1.42724804059814	-3.60454107543353	0.000312704992721198	0.0457088435912124
